Date,AAPL
2023-04-25,161.4313201904297
2023-04-26,161.42147827148438
2023-04-27,166.00506591796875
2023-04-28,167.25692749023438
2023-05-01,167.16822814941406
2023-05-02,166.13319396972656
2023-05-03,165.0587921142578
2023-05-04,163.42245483398438
2023-05-05,171.09136962890625
2023-05-08,171.02236938476562
2023-05-09,169.3170928955078
2023-05-10,171.08152770996094
2023-05-11,171.268798828125
2023-05-12,170.3409423828125
2023-05-15,169.847412109375
2023-05-16,169.847412109375
2023-05-17,170.45941162109375
2023-05-18,172.78892517089844
2023-05-19,172.89749145507812
2023-05-22,171.94989013671875
2023-05-23,169.343994140625
2023-05-24,169.62037658691406
2023-05-25,170.7555389404297
2023-05-26,173.1639862060547
2023-05-30,175.00985717773438
2023-05-31,174.9604949951172
2023-06-01,177.76380920410156
2023-06-02,178.61270141601562
2023-06-05,177.2604217529297
2023-06-06,176.8951873779297
2023-06-07,175.5231170654297
2023-06-08,178.23760986328125
2023-06-09,178.62257385253906
2023-06-12,181.41600036621094
2023-06-13,180.94219970703125
2023-06-14,181.57394409179688
2023-06-15,183.60733032226562
2023-06-16,182.5314178466797
2023-06-20,182.62026977539062
2023-06-21,181.58384704589844
2023-06-22,184.5845184326172
2023-06-23,184.2686767578125
2023-06-26,182.8768768310547
2023-06-27,185.630859375
2023-06-28,186.80551147460938
2023-06-29,187.14108276367188
2023-06-30,191.46453857421875
2023-07-03,189.97401428222656
2023-07-05,188.858642578125
2023-07-06,189.33242797851562
2023-07-07,188.21701049804688
2023-07-10,186.1737518310547
2023-07-11,185.6505889892578
2023-07-12,187.3187713623047
2023-07-13,188.07884216308594
2023-07-14,188.2268829345703
2023-07-17,191.4842987060547
2023-07-18,191.22760009765625
2023-07-19,192.57992553710938
2023-07-20,190.63539123535156
2023-07-21,189.46075439453125
2023-07-24,190.26028442382812
2023-07-25,191.11903381347656
2023-07-26,191.98770141601562
2023-07-27,190.72422790527344
2023-07-28,193.3004913330078
2023-07-31,193.91249084472656
2023-08-01,193.0833282470703
2023-08-02,190.0924835205078
2023-08-03,188.70066833496094
2023-08-04,179.63926696777344
2023-08-07,176.5398406982422
2023-08-08,177.4775390625
2023-08-09,175.88836669921875
2023-08-10,175.67120361328125
2023-08-11,175.73052978515625
2023-08-14,177.3811492919922
2023-08-15,175.39443969726562
2023-08-16,174.524658203125
2023-08-17,171.98439025878906
2023-08-18,172.46876525878906
2023-08-21,173.80308532714844
2023-08-22,175.17698669433594
2023-08-23,179.0219268798828
2023-08-24,174.33685302734375
2023-08-25,176.541015625
2023-08-28,178.1027069091797
2023-08-29,181.9871826171875
2023-08-30,185.47630310058594
2023-08-31,185.69375610351562
2023-09-01,187.26535034179688
2023-09-05,187.50254821777344
2023-09-06,180.79119873046875
2023-09-07,175.50318908691406
2023-09-08,176.115966796875
2023-09-11,177.28231811523438
2023-09-12,174.2577667236328
2023-09-13,172.1919708251953
2023-09-14,173.70425415039062
2023-09-15,172.98269653320312
2023-09-18,175.90843200683594
2023-09-19,176.9956817626953
2023-09-20,173.45718383789062
2023-09-21,171.9152069091797
2023-09-22,172.7652587890625
2023-09-25,174.04029846191406
2023-09-26,169.96804809570312
2023-09-27,168.4557647705078
2023-09-28,168.7127685546875
2023-09-29,169.2267303466797
2023-10-02,171.73728942871094
2023-10-03,170.40293884277344
2023-10-04,171.64833068847656
2023-10-05,172.8838653564453
2023-10-06,175.43397521972656
2023-10-09,176.91659545898438
2023-10-10,176.32351684570312
2023-10-11,177.7172088623047
2023-10-12,178.61669921875
2023-10-13,176.77821350097656
2023-10-16,176.6497344970703
2023-10-17,175.097900390625
2023-10-18,173.80308532714844
2023-10-19,173.427490234375
2023-10-20,170.87738037109375
2023-10-23,170.99600219726562
2023-10-24,171.43087768554688
2023-10-25,169.11801147460938
2023-10-26,164.9567413330078
2023-10-27,166.27134704589844
2023-10-30,168.31735229492188
2023-10-31,168.7918243408203
2023-11-01,171.95474243164062
2023-11-02,175.51304626464844
2023-11-03,174.6037139892578
2023-11-06,177.15380859375
2023-11-07,179.7138214111328
2023-11-08,180.77142333984375
2023-11-09,180.29701232910156
2023-11-10,184.48350524902344
2023-11-13,182.89993286132812
2023-11-14,185.51280212402344
2023-11-15,186.07691955566406
2023-11-16,187.7594757080078
2023-11-17,187.73963928222656
2023-11-20,189.48158264160156
2023-11-21,188.67991638183594
2023-11-22,189.34300231933594
2023-11-24,188.0167694091797
2023-11-27,187.838623046875
2023-11-28,188.44236755371094
2023-11-29,187.42295837402344
2023-11-30,187.9969940185547
2023-12-01,189.2737579345703
2023-12-04,187.48233032226562
2023-12-05,191.43128967285156
2023-12-06,190.34263610839844
2023-12-07,192.27256774902344
2023-12-08,193.6977996826172
2023-12-11,191.1937713623047
2023-12-12,192.70806884765625
2023-12-13,195.92462158203125
2023-12-14,196.07310485839844
2023-12-15,195.53866577148438
2023-12-18,193.8759307861328
2023-12-19,194.91514587402344
2023-12-20,192.82684326171875
2023-12-21,192.6783447265625
2023-12-22,191.60946655273438
2023-12-26,191.06512451171875
2023-12-27,191.16409301757812
2023-12-28,191.58966064453125
2023-12-29,190.55044555664062
2024-01-02,183.73130798339844
2024-01-03,182.35557556152344
2024-01-04,180.03964233398438
2024-01-05,179.31715393066406
2024-01-08,183.6521453857422
2024-01-09,183.23641967773438
2024-01-10,184.27565002441406
2024-01-11,183.68182373046875
2024-01-12,184.0084228515625
2024-01-16,181.74197387695312
2024-01-17,180.80172729492188
2024-01-18,186.69056701660156
2024-01-19,189.59043884277344
2024-01-22,191.89646911621094
2024-01-23,193.1732177734375
2024-01-24,192.50021362304688
2024-01-25,192.17359924316406
2024-01-26,190.44158935546875
2024-01-29,189.75868225097656
2024-01-30,186.10662841796875
2024-01-31,182.50404357910156
2024-02-01,184.9387969970703
2024-02-02,183.9391326904297
2024-02-05,185.75033569335938
2024-02-06,187.35366821289062
2024-02-07,187.46253967285156
2024-02-08,186.38377380371094
2024-02-09,187.14683532714844
2024-02-12,185.46214294433594
2024-02-13,183.3711395263672
2024-02-14,182.48916625976562
2024-02-15,182.20181274414062
2024-02-16,180.66580200195312
2024-02-20,179.9225616455078
2024-02-21,180.6757049560547
2024-02-22,182.7072296142578
2024-02-23,180.8739013671875
2024-02-26,179.5261688232422
2024-02-27,180.98292541503906
2024-02-28,179.78382873535156
2024-02-29,179.119873046875
2024-03-01,178.03970336914062
2024-03-04,173.52081298828125
2024-03-05,168.58572387695312
2024-03-06,167.59474182128906
2024-03-07,167.475830078125
2024-03-08,169.19021606445312
2024-03-11,171.19200134277344
2024-03-12,171.6676788330078
2024-03-13,169.58660888671875
2024-03-14,171.4397430419922
2024-03-15,171.0631866455078
2024-03-18,172.1532745361328
2024-03-19,174.49197387695312
2024-03-20,177.05860900878906
2024-03-21,169.824462890625
2024-03-22,170.72625732421875
2024-03-25,169.30914306640625
2024-03-26,168.17942810058594
2024-03-27,171.74696350097656
2024-03-28,169.93345642089844
2024-04-01,168.4965362548828
2024-04-02,167.3172607421875
2024-04-03,168.1199493408203
2024-04-04,167.29745483398438
2024-04-05,168.05059814453125
2024-04-08,166.9307861328125
2024-04-09,168.13975524902344
2024-04-10,166.26683044433594
2024-04-11,173.4613494873047
2024-04-12,174.9577178955078
2024-04-15,171.132568359375
2024-04-16,167.85240173339844
2024-04-17,166.48484802246094
2024-04-18,165.53350830078125
2024-04-19,163.51190185546875
2024-04-22,164.3443145751953
2024-04-23,165.39476013183594
2024-04-24,167.4956512451172
2024-04-25,168.35780334472656
2024-04-26,167.7731170654297
2024-04-29,171.93524169921875
2024-04-30,168.79383850097656
2024-05-01,167.7731170654297
2024-05-02,171.469482421875
2024-05-03,181.72613525390625
2024-05-06,180.0712127685547
2024-05-07,180.7549591064453
2024-05-08,181.0919189453125
2024-05-09,182.90541076660156
2024-05-10,181.6451873779297
2024-05-13,184.85035705566406
2024-05-14,185.99151611328125
2024-05-15,188.26397705078125
2024-05-16,188.38304138183594
2024-05-17,188.41282653808594
2024-05-20,189.57383728027344
2024-05-21,190.873779296875
2024-05-22,189.43492126464844
2024-05-23,185.44577026367188
2024-05-24,188.52195739746094
2024-05-28,188.53189086914062
2024-05-29,188.82958984375
2024-05-30,189.82191467285156
2024-05-31,190.77456665039062
2024-06-03,192.54087829589844
2024-06-04,192.85842895507812
2024-06-05,194.3667449951172
2024-06-06,192.98741149902344
2024-06-07,195.3789520263672
2024-06-10,191.6378631591797
2024-06-11,205.5601806640625
2024-06-12,211.43478393554688
2024-06-13,212.59579467773438
2024-06-14,210.85922241210938
2024-06-17,215.00714111328125
2024-06-18,212.6453857421875
2024-06-20,208.07077026367188
2024-06-21,205.89759826660156
2024-06-24,206.54261779785156
2024-06-25,207.46548461914062
2024-06-26,211.61338806152344
2024-06-27,212.45689392089844
2024-06-28,209.00357055664062
2024-07-01,215.08651733398438
2024-07-02,218.5795135498047
2024-07-03,219.84970092773438
2024-07-05,224.60292053222656
2024-07-08,226.0715789794922
2024-07-09,226.92495727539062
2024-07-10,231.19195556640625
2024-07-11,225.823486328125
2024-07-12,228.77069091796875
2024-07-15,232.60105895996094
2024-07-16,233.01783752441406
2024-07-17,227.12342834472656
2024-07-18,222.45950317382812
2024-07-19,222.5885009765625
2024-07-22,222.24119567871094
2024-07-23,223.2831268310547
2024-07-24,216.86276245117188
2024-07-25,215.82086181640625
2024-07-26,216.28724670410156
2024-07-29,216.5651092529297
2024-07-30,217.1208038330078
2024-07-31,220.3756103515625
2024-08-01,216.6841583251953
2024-08-02,218.17263793945312
2024-08-05,207.66390991210938
2024-08-06,205.63958740234375
2024-08-07,208.209716796875
2024-08-08,211.6729278564453
2024-08-09,214.5804443359375
2024-08-12,216.1103973388672
2024-08-13,219.82598876953125
2024-08-14,220.27305603027344
2024-08-15,223.2534637451172
2024-08-16,224.5747833251953
2024-08-19,224.4158172607422
2024-08-20,225.0317840576172
2024-08-21,224.92250061035156
2024-08-22,223.064697265625
2024-08-23,225.359619140625
2024-08-26,225.69740295410156
2024-08-27,226.5418701171875
2024-08-28,225.0119171142578
2024-08-29,228.29039001464844
2024-08-30,227.5055389404297
2024-09-03,221.3162078857422
2024-09-04,219.40872192382812
2024-09-05,220.92874145507812
2024-09-06,219.37892150878906
2024-09-09,219.46835327148438
2024-09-10,218.6735382080078
2024-09-11,221.20692443847656
2024-09-12,221.3162078857422
2024-09-13,221.04795837402344
2024-09-16,214.9082794189453
2024-09-17,215.3751983642578
2024-09-18,219.24977111816406
2024-09-19,227.3763885498047
2024-09-20,226.71075439453125
2024-09-23,224.99205017089844
2024-09-24,225.88616943359375
2024-09-25,224.8927001953125
2024-09-26,226.03518676757812
2024-09-27,226.30340576171875
2024-09-30,231.47943115234375
2024-10-01,224.73373413085938
2024-10-02,225.30001831054688
2024-10-03,224.197265625
2024-10-04,225.3199005126953
2024-10-07,220.24325561523438
2024-10-08,224.29661560058594
2024-10-09,228.04202270507812
2024-10-10,227.5452423095703
2024-10-11,226.0650177001953
2024-10-14,229.79054260253906
2024-10-15,232.3238983154297
2024-10-16,230.2673797607422
2024-10-17,230.63497924804688
2024-10-18,233.46636962890625
2024-10-21,234.9367218017578
2024-10-22,234.32078552246094
2024-10-23,229.25404357910156
2024-10-24,229.06529235839844
2024-10-25,229.8998260498047
2024-10-28,231.87681579589844
2024-10-29,232.14505004882812
2024-10-30,228.59837341308594
2024-10-31,224.43569946289062
2024-11-01,221.45530700683594
2024-11-04,220.5611572265625
2024-11-05,221.9917755126953
2024-11-06,221.2665252685547
2024-11-07,225.99545288085938
2024-11-08,225.7269287109375
2024-11-11,223.0117645263672
2024-11-12,223.0117645263672
2024-11-13,223.89691162109375
2024-11-14,226.98007202148438
2024-11-15,223.77755737304688
2024-11-18,226.78115844726562
2024-11-19,227.0397491455078
2024-11-20,227.75582885742188
2024-11-21,227.2784423828125
2024-11-22,228.62110900878906
2024-11-25,231.60479736328125
2024-11-26,233.7829132080078
2024-11-27,233.65362548828125
2024-11-29,236.0405731201172
2024-12-02,238.2882843017578
2024-12-03,241.33168029785156
2024-12-04,241.68971252441406
2024-12-05,241.7195587158203
2024-12-06,241.52064514160156
2024-12-09,245.40939331054688
2024-12-10,246.4238739013672
2024-12-11,245.15081787109375
2024-12-12,246.61285400390625
2024-12-13,246.7819061279297
2024-12-16,249.67608642578125
2024-12-17,252.1028289794922
2024-12-18,246.70233154296875
2024-12-19,248.43287658691406
2024-12-20,253.10736083984375
2024-12-23,253.8831329345703
2024-12-24,256.79718017578125
2024-12-26,257.6127014160156
2024-12-27,254.2013702392578
2024-12-30,250.8297882080078
2024-12-31,249.05946350097656
2025-01-02,242.52517700195312
2025-01-03,242.03782653808594
2025-01-06,243.66891479492188
2025-01-07,240.8940887451172
2025-01-08,241.38140869140625
2025-01-10,235.56320190429688
2025-01-13,233.1265106201172
2025-01-14,232.0125732421875
2025-01-15,236.57763671875
2025-01-16,227.01986694335938
2025-01-17,228.7305145263672
2025-01-21,221.43038940429688
2025-01-22,222.61392211914062
2025-01-23,222.4448699951172
2025-01-24,221.5696258544922
2025-01-27,228.61117553710938
2025-01-28,236.96551513671875
2025-01-29,238.05955505371094
2025-01-30,236.29916381835938
2025-01-31,234.71780395507812
2025-02-03,226.77122497558594
2025-02-04,231.53521728515625
2025-02-05,231.20700073242188
2025-02-06,231.95291137695312
2025-02-07,226.39329528808594
2025-02-10,226.66209411621094
2025-02-11,231.61053466796875
2025-02-12,235.8420867919922
2025-02-13,240.48187255859375
2025-02-14,243.53854370117188
2025-02-18,243.40911865234375
2025-02-19,243.807373046875
2025-02-20,244.7632293701172
2025-02-21,244.4844207763672
2025-02-24,246.0277099609375
2025-02-25,245.9679718017578
2025-02-26,239.31695556640625
2025-02-27,236.27023315429688
2025-02-28,240.79052734375
2025-03-03,236.99705505371094
2025-03-04,234.9061737060547
2025-03-05,234.7169952392578
2025-03-06,234.30877685546875
2025-03-07,238.03256225585938
2025-03-10,226.4928436279297
2025-03-11,219.88165283203125
2025-03-12,216.0384063720703
2025-03-13,208.77008056640625
2025-03-14,212.5635528564453
2025-03-17,213.07135009765625
2025-03-18,211.7670440673828
2025-03-19,214.3059539794922
2025-03-20,213.17092895507812
2025-03-21,217.3228302001953
2025-03-24,219.7721405029297
2025-03-25,222.779052734375
2025-03-26,220.56866455078125
2025-03-27,222.87860107421875
2025-03-28,216.9544219970703
2025-03-31,221.1660614013672
2025-04-01,222.2214813232422
2025-04-02,222.91844177246094
2025-04-03,202.30824279785156
2025-04-04,187.56253051757812
2025-04-07,180.6725616455078
2025-04-08,171.67176818847656
2025-04-09,197.98709106445312
2025-04-10,189.5936737060547
2025-04-11,197.2901153564453
2025-04-14,201.64117431640625
2025-04-15,201.26280212402344
2025-04-16,193.4269561767578
2025-04-17,196.1251983642578
2025-04-21,192.32177734375
2025-04-22,198.8732452392578
2025-04-23,203.71214294433594
2025-04-24,207.4657745361328
2025-04-25,208.371826171875
2025-04-28,209.2281036376953
2025-04-29,210.29345703125
2025-04-30,211.57785034179688
2025-05-01,212.39430236816406
2025-05-02,204.45889282226562
2025-05-05,198.02691650390625
2025-05-06,197.64857482910156
2025-05-07,195.39837646484375
2025-05-08,196.63299560546875
2025-05-09,197.66847229003906
2025-05-12,210.15049743652344
2025-05-13,212.28399658203125
2025-05-14,211.68582153320312
2025-05-15,210.80850219726562
2025-05-16,210.6190643310547
2025-05-19,208.14659118652344
2025-05-20,206.232421875
2025-05-21,201.4768829345703
2025-05-22,200.74908447265625
2025-05-23,194.67759704589844
2025-05-27,199.60260009765625
2025-05-28,199.81195068359375
2025-05-29,199.3433837890625
2025-05-30,200.24066162109375
2025-06-02,201.08807373046875
2025-06-03,202.65330505371094
2025-06-04,202.20468139648438
2025-06-05,200.02133178710938
2025-06-06,203.30133056640625
2025-06-09,200.83883666992188
2025-06-10,202.05511474609375
2025-06-11,198.1769256591797
2025-06-12,198.5956573486328
2025-06-13,195.85400390625
2025-06-16,197.81802368164062
2025-06-17,195.04644775390625
2025-06-18,195.9835968017578
2025-06-20,200.3901824951172
2025-06-23,200.88868713378906
2025-06-24,199.69232177734375
2025-06-25,200.94850158691406
2025-06-26,200.3901824951172
2025-06-27,200.46995544433594
2025-06-30,204.54754638671875
2025-07-01,207.18951416015625
2025-07-02,211.7954864501953
2025-07-03,212.90213012695312
2025-07-07,209.3130340576172
2025-07-08,209.37286376953125
2025-07-09,210.4994354248047
2025-07-10,211.7655792236328
2025-07-11,210.5193634033203
2025-07-14,207.98707580566406
2025-07-15,208.47560119628906
2025-07-16,209.5224151611328
2025-07-17,209.38282775878906
2025-07-18,210.539306640625
2025-07-21,211.83535766601562
2025-07-22,213.74954223632812
2025-07-23,213.50030517578125
2025-07-24,213.11146545410156
2025-07-25,213.2311248779297
2025-07-28,213.40061950683594
2025-07-29,210.62904357910156
2025-07-30,208.415771484375
2025-07-31,206.94027709960938
2025-08-01,201.76602172851562
2025-08-04,202.7330780029297
2025-08-05,202.3043670654297
2025-08-06,212.60304260253906
2025-08-07,219.36245727539062
2025-08-08,228.65419006347656
2025-08-11,226.747802734375
2025-08-12,229.21310424804688
2025-08-13,232.88612365722656
2025-08-14,232.337158203125
2025-08-15,231.1494140625
2025-08-18,230.4507598876953
2025-08-19,230.1213836669922
2025-08-20,225.5800323486328
2025-08-21,224.47215270996094
2025-08-22,227.3267059326172
2025-08-25,226.72784423828125
2025-08-26,228.87376403808594
2025-08-27,230.05152893066406
2025-08-28,232.11758422851562
2025-08-29,231.69837951660156
2025-09-02,229.28298950195312
2025-09-03,238.01634216308594
2025-09-04,239.32383728027344
2025-09-05,239.2340087890625
2025-09-08,237.42745971679688
2025-09-09,233.9041748046875
2025-09-10,226.35855102539062
2025-09-11,229.59239196777344
2025-09-12,233.6247100830078
2025-09-15,236.24969482421875
2025-09-16,237.6969451904297
2025-09-17,238.5353546142578
2025-09-18,237.42745971679688
2025-09-19,245.032958984375
2025-09-22,255.5928192138672
2025-09-23,253.9459686279297
2025-09-24,251.8300018310547
2025-09-25,256.3813171386719
2025-09-26,254.97401428222656
2025-09-29,253.9459686279297
2025-09-30,254.14559936523438
2025-10-01,254.9640350341797
2025-10-02,256.6408386230469
2025-10-03,257.5291442871094
2025-10-06,256.20166015625
2025-10-07,255.99209594726562
2025-10-08,257.569091796875
2025-10-09,253.55670166015625
2025-10-10,244.80340576171875
2025-10-13,247.18885803222656
2025-10-14,247.29864501953125
2025-10-15,248.86566162109375
2025-10-16,246.97926330566406
2025-10-17,251.81002807617188
2025-10-20,261.7411193847656
2025-10-21,262.27008056640625
2025-10-22,257.9583435058594
2025-10-23,259.0861511230469
2025-10-24,262.3200378417969
2025-10-27,268.2986145019531
2025-10-28,268.4882507324219
2025-10-29,269.1869201660156
2025-10-30,270.8836669921875
2025-10-31,269.85565185546875
2025-11-03,268.53814697265625
2025-11-04,269.5262756347656
2025-11-05,269.6260986328125
2025-11-06,269.25677490234375
2025-11-07,267.9592590332031
2025-11-10,269.1781311035156
2025-11-11,274.99267578125
2025-11-12,273.21435546875
2025-11-13,272.6948547363281
2025-11-14,272.15533447265625
2025-11-17,267.2099609375
2025-11-18,267.19000244140625
2025-11-19,268.3089294433594
2025-11-20,266.0010986328125
2025-11-21,271.2361755371094
2025-11-24,275.6620788574219
2025-11-25,276.7110900878906
2025-11-26,277.29052734375
2025-11-28,278.5893249511719
2025-12-01,282.8353576660156
2025-12-02,285.9224548339844
2025-12-03,283.8843688964844
2025-12-04,280.4375915527344
2025-12-05,278.5193786621094
2025-12-08,277.6302185058594
2025-12-09,276.9208679199219
2025-12-10,278.5193786621094
2025-12-11,277.77008056640625
2025-12-12,278.0198669433594
2025-12-15,273.8537292480469
2025-12-16,274.353271484375
2025-12-17,271.58587646484375
2025-12-18,271.935546875
2025-12-19,273.4141845703125
2025-12-22,270.7166748046875
2025-12-23,272.1053771972656
2025-12-24,273.55401611328125
2025-12-26,273.1444091796875
2025-12-29,273.50408935546875
2025-12-30,272.82470703125
2025-12-31,271.6058349609375
2026-01-02,270.75665283203125
2026-01-05,267.0101623535156
2026-01-06,262.1147155761719
2026-01-07,260.08660888671875
2026-01-08,258.7978515625
2026-01-09,259.1275329589844
2026-01-12,260.0067138671875
2026-01-13,260.8059387207031
2026-01-14,259.71697998046875
2026-01-15,257.9685974121094
2026-01-16,255.29112243652344
2026-01-20,246.46937561035156
2026-01-21,247.41848754882812
2026-01-22,248.1178436279297
2026-01-23,247.80812072753906
2026-01-26,255.17123413085938
2026-01-27,258.0285339355469
2026-01-28,256.2002868652344
2026-01-29,258.0385437011719
2026-01-30,259.2374267578125
2026-02-02,269.7575988769531
2026-02-03,269.22808837890625
2026-02-04,276.23150634765625
2026-02-05,275.6520690917969
2026-02-06,277.8599853515625
2026-02-09,274.6199951171875
2026-02-10,273.67999267578125
2026-02-11,275.5
2026-02-12,261.7300109863281
2026-02-13,255.77999877929688
2026-02-17,263.8800048828125
2026-02-18,264.3500061035156
2026-02-19,260.5799865722656
2026-02-20,264.5799865722656
2026-02-23,266.17999267578125
2026-02-24,272.1400146484375
2026-02-25,274.2300109863281
2026-02-26,272.95001220703125
2026-02-27,264.17999267578125
